":@computed_region_43wa_7qmu",":@computed_region_6mkv_f3dw",":@computed_region_awaf_s7ux",":@computed_region_bdys_3d7i",":@computed_region_d3ds_rm58",":@computed_region_d9mm_jgwp",":@computed_region_rpca_8um6",":@computed_region_vrxf_vc4k","arrest","beat","block","case_number","community_area","date","description","district","domestic","fbi_code","id","iucr","latitude","location","location_address","location_city","location_description","location_state","location_zip","longitude","primary_type","updated_on","ward","x_coordinate","y_coordinate","year"
"4","21559","53","122","277","18","60","67","false","0312","063XX S STATE ST","JB247465","69","2018-05-02T19:15:00.000","AGGRAVATED: HANDGUN","003","false","04A","11303023","051A","41.779800967","POINT (-87.625377411 41.779800967)",,,"STREET",,,"-87.625377411","ASSAULT","2018-05-09T15:51:40.000","20","1177344","1863145","2018"
"32","21559","17","511","214","17","11","66","false","0732","006XX W 72ND ST","JB247445","68","2018-05-02T19:15:00.000","AGGRAVATED: OTHER DANG WEAPON","007","true","04A","11303022","0530","41.763442073","POINT (-87.640658832 41.763442073)",,,"ALLEY",,,"-87.640658832","ASSAULT","2018-05-09T15:51:40.000","6","1173224","1857150","2018"
"22","21861","45","486","258","9","19","45","false","2233","113XX S WALLACE ST","JB247442","49","2018-05-02T19:03:00.000","SIMPLE","022","false","08B","11302998","0460","41.687898784","POINT (-87.637398602 41.687898784)",,,"RESIDENCE",,,"-87.637398602","BATTERY","2018-05-09T15:51:40.000","34","1174336","1829630","2018"
"33","22538","32","152","262","18","24","39","false","0331","068XX S MERRILL AVE","JB248658","43","2018-05-02T19:00:00.000","DOMESTIC BATTERY SIMPLE","003","true","08B","11304284","0486","41.770710354","POINT (-87.572755293 41.770710354)",,,"RESIDENCE",,,"-87.572755293","BATTERY","2018-05-09T15:51:40.000","5","1191726","1859955","2018"
"14","21184","36","36","140","16","28","28","false","1134","031XX W FLOURNOY ST","JB247491","27","2018-05-02T19:00:00.000","DOMESTIC BATTERY SIMPLE","011","true","08B","11302952","0486","41.872794202","POINT (-87.704273425 41.872794202)",,,"SIDEWALK",,,"-87.704273425","BATTERY","2018-05-09T15:51:40.000","24","1155577","1896864","2018"
"46","14926","41","309","198","14","54","37","false","1821","004XX W EVERGREEN AVE","JB253455","8","2018-05-02T19:00:00.000","TO VEHICLE","018","false","14","11307333","1320","41.906507389","POINT (-87.639055705 41.906507389)",,,"RESIDENCE",,,"-87.639055705","CRIMINAL DAMAGE","2018-05-10T15:46:13.000","27","1173240","1909286","2018"
"14","21569","36","753","156","21","57","30","false","1012","020XX S PULASKI RD","JB247422","29","2018-05-02T19:00:00.000","RETAIL THEFT","010","false","06","11302917","0860","41.853582531","POINT (-87.724807719 41.853582531)",,,"SMALL RETAIL STORE",,,"-87.724807719","THEFT","2018-05-09T15:51:40.000","24","1150034","1889823","2018"
"27","4450","42","41","46","11","12","20","false","2413","025XX W DEVON AVE","JB247536","2","2018-05-02T19:00:00.000","FRAUD OR CONFIDENCE GAME","024","false","11","11302961","1130","41.997682417","POINT (-87.69262646 41.997682417)",,,"APARTMENT",,,"-87.69262646","DECEPTIVE PRACTICE","2018-05-09T15:51:40.000","50","1158409","1942397","2018"
"5","21853","3","489","37","11","9","10","false","2423","017XX W CHASE AVE","JB253913","1","2018-05-02T19:00:00.000","$500 AND UNDER","024","false","06","11307631","0820","42.013777053","POINT (-87.67372755 42.013777053)",,,"RESIDENCE PORCH/HALLWAY",,,"-87.67372755","THEFT","2018-05-10T15:46:13.000","49","1163501","1948301","2018"
"11","4446","22","669","72","14","55","37","false","1832","0000X W SUPERIOR ST","JB248052","8","2018-05-02T19:00:00.000","$500 AND UNDER","018","false","06","11303373","0820","41.895675136","POINT (-87.628569146 41.895675136)",,,"OTHER",,,"-87.628569146","THEFT","2018-05-09T15:51:40.000","42","1176127","1905362","2018"
"11","21190","51","272","198","14","54","37","false","1821","004XX W NORTH AVE","JB247608","8","2018-05-02T19:00:00.000","$500 AND UNDER","018","false","06","11303018","0820","41.911101183","POINT (-87.639501897 41.911101183)",,,"STREET",,,"-87.639501897","THEFT","2018-05-09T15:51:40.000","43","1173105","1910959","2018"
"32","21546","31","11","227","20","61","40","false","0624","079XX S LANGLEY AVE","JB247518","44","2018-05-02T19:00:00.000","THEFT OF LABOR/SERVICES","006","false","11","11303040","1210","41.750488241","POINT (-87.607640001 41.750488241)",,,"STREET",,,"-87.607640001","DECEPTIVE PRACTICE","2018-05-09T15:51:40.000","6","1182272","1852504","2018"
"22","21861","45","60","218","10","19","50","false","0523","122XX S PARNELL AVE","JB247573","53","2018-05-02T18:59:00.000","DOMESTIC BATTERY SIMPLE","005","true","08B","11303102","0486","41.671872535","POINT (-87.635700877 41.671872535)",,,"RESIDENTIAL YARD (FRONT/BACK)",,,"-87.635700877","BATTERY","2018-05-09T15:51:40.000","34","1174847","1823794","2018"
"36","4446","22","109","76","15","55","25","false","1214","005XX N CLINTON ST","JB248638","24","2018-05-02T18:55:00.000","HARASSMENT BY ELECTRONIC MEANS","012","false","26","11304192","2826","41.890724284","POINT (-87.642528399 41.890724284)",,,"PARK PROPERTY",,,"-87.642528399","OTHER OFFENSE","2018-05-09T15:51:40.000","42","1172341","1903527","2018"
"33","22538","32","152","262","18","24","39","true","0331","020XX E 71ST ST","JB247415","43","2018-05-02T18:54:00.000","UNLAWFUL POSS OF HANDGUN","003","false","15","11303123","143A","41.766247597","POINT (-87.575997062 41.766247597)",,,"STREET",,,"-87.575997062","WEAPONS VIOLATION","2018-05-09T15:51:40.000","5","1190856","1858321","2018"
"35","22538","32","188","224","19","61","39","false","0411","075XX S STONY ISLAND AVE","JB248196","43","2018-05-02T18:50:00.000","AGGRAVATED: OTHER DANG WEAPON","004","false","04B","11303643","0430","41.757614433","POINT (-87.586115266 41.757614433)",,,"GROCERY FOOD STORE",,,"-87.586115266","BATTERY","2018-05-09T15:51:40.000","5","1188123","1855151","2018"
"29","22243","34","734","45","12","17","36","true","1612","074XX W TALCOTT AVE","JB247538","10","2018-05-02T18:50:00.000","FOUND SUSPECT NARCOTICS","016","false","18","11303013","2093","41.988630807","POINT (-87.812829371 41.988630807)",,,"HOSPITAL BUILDING/GROUNDS",,,"-87.812829371","NARCOTICS","2018-05-09T15:51:40.000","41","1125755","1938877","2018"
"28","22248","35","605","112","13","7","53","true","0814","048XX S CICERO AVE","JB247588","56","2018-05-02T18:47:00.000","SOLICIT ON PUBLIC WAY","008","false","16","11303001","1506","41.804989053","POINT (-87.743093286 41.804989053)",,,"SIDEWALK",,,"-87.743093286","PROSTITUTION","2018-05-09T15:51:40.000","23","1145174","1872081","2018"
"35","21546","9","247","235","20","61","40","false","0631","081XX S COTTAGE GROVE AVE","JB247597","44","2018-05-02T18:46:00.000","CREDIT CARD FRAUD","006","false","11","11303020","1150","41.747170897","POINT (-87.605119541 41.747170897)",,,"ATM (AUTOMATIC TELLER MACHINE)",,,"-87.605119541","DECEPTIVE PRACTICE","2018-05-09T15:51:40.000","8","1182970","1851301","2018"
"45","22216","11","694","81","25","32","26","true","1532","049XX W HUBBARD ST","JB247459","25","2018-05-02T18:45:00.000","SOLICIT NARCOTICS ON PUBLICWAY","015","false","18","11302869","2092","41.888658426","POINT (-87.748890295 41.888658426)",,,"SIDEWALK",,,"-87.748890295","NARCOTICS","2018-05-09T15:51:40.000","28","1143386","1902559","2018"
"46","21572","41","584","65","16","30","24","true","1121","034XX W CHICAGO AVE","JB247457","23","2018-05-02T18:45:00.000","POSS: HEROIN(WHITE)","011","false","18","11303041","2024","41.895490498","POINT (-87.713104635 41.895490498)",,,"SIDEWALK",,,"-87.713104635","NARCOTICS","2018-05-09T15:51:40.000","27","1153112","1905117","2018"
"37","21202","43","492","246","19","25","44","false","0413","091XX S LUELLA AVE","JB247416","48","2018-05-02T18:45:00.000","DOMESTIC BATTERY SIMPLE","004","true","08B","11302955","0486","41.728884401","POINT (-87.569435203 41.728884401)",,,"RESIDENCE PORCH/HALLWAY",,,"-87.569435203","BATTERY","2018-05-09T15:51:40.000","7","1192767","1844722","2018"
"45","4299","4","578","69","25","5","26","false","1531","048XX W CHICAGO AVE","JB247403","25","2018-05-02T18:44:00.000","SIMPLE","015","false","08B","11303014","0460","41.89499875","POINT (-87.746419366 41.89499875)",,,"CONVENIENCE STORE",,,"-87.746419366","BATTERY","2018-05-09T15:51:40.000","28","1144043","1904874","2018"
"2","22257","44","277","266","17","23","65","false","0713","015XX W 62ND ST","JB247426","67","2018-05-02T18:43:00.000","AGGRAVATED: HANDGUN","007","false","04A","11303024","051A","41.781305082","POINT (-87.663400241 41.781305082)",,,"SIDEWALK",,,"-87.663400241","ASSAULT","2018-05-09T15:51:40.000","15","1166969","1863610","2018"
"43","21546","31","407","248","20","61","40","false","0633","005XX E 89TH ST","JB247423","44","2018-05-02T18:40:00.000","SIMPLE","006","false","08B","11302841","0460","41.732896216","POINT (-87.611399159 41.732896216)",,,"RESIDENCE",,,"-87.611399159","BATTERY","2018-05-09T15:51:40.000","6","1181300","1846085","2018"
"8","22248","35","606","105","13","56","53","true","0814","048XX S CICERO AVE","JB247570","56","2018-05-02T18:40:00.000","SOLICIT ON PUBLIC WAY","008","false","16","11302996","1506","41.805343087","POINT (-87.743097373 41.805343087)",,,"SIDEWALK",,,"-87.743097373","PROSTITUTION","2018-05-09T15:51:40.000","23","1145172","1872210","2018"
"28","21569","14","248","167","21","57","32","false","1031","030XX S KEDVALE AVE","JB247398","30","2018-05-02T18:34:00.000","DOMESTIC BATTERY SIMPLE","010","false","08B","11303053","0486","41.837658045","POINT (-87.728015438 41.837658045)",,,"RESIDENCE",,,"-87.728015438","BATTERY","2018-05-09T15:51:40.000","22","1149201","1884014","2018"
"33","21192","1","147","124","24","10","8","false","0233","008XX E DREXEL SQUARE DR","JB247944","41","2018-05-02T18:30:00.000","TO VEHICLE","002","false","14","11303317","1320","41.801393988","POINT (-87.605771241 41.801393988)",,,"STREET",,,"-87.605771241","CRIMINAL DAMAGE","2018-05-09T15:51:40.000","4","1182625","1871058","2018"
"10","21194","1","581","169","24","40","1","false","0211","033XX S RHODES AVE","JB247878","35","2018-05-02T18:30:00.000","$500 AND UNDER","002","false","06","11303274","0820","41.834552992","POINT (-87.614485119 41.834552992)",,,"STREET",,,"-87.614485119","THEFT","2018-05-09T15:51:40.000","4","1180148","1883121","2018"
,,,,,,,,"false","0711","006XX W 61ST ST","JB255811","68","2018-05-02T18:30:00.000","FINANCIAL IDENTITY THEFT OVER $ 300","007","false","11","11309363","1153",,,,,"APARTMENT",,,,"DECEPTIVE PRACTICE","2018-05-09T15:51:40.000","20",,,"2018"
"23","21572","36","716","143","16","30","27","false","1131","003XX S KOLMAR AVE","JB247455","25","2018-05-02T18:30:00.000","DOMESTIC BATTERY SIMPLE","011","true","08B","11302935","0486","41.87576428","POINT (-87.739471996 41.87576428)",,,"STREET",,,"-87.739471996","BATTERY","2018-05-09T15:51:40.000","24","1145983","1897878","2018"
"12","21538","15","138","20","1","39","22","false","1732","035XX N KIMBALL AVE","JB247466","21","2018-05-02T18:30:00.000","$500 AND UNDER","017","false","06","11302879","0820","41.945238279","POINT (-87.712670479 41.945238279)",,,"VEHICLE NON-COMMERCIAL",,,"-87.712670479","THEFT","2018-05-09T15:51:40.000","35","1153099","1923246","2018"
"43","21861","30","7","218","10","19","50","false","0523","125XX S PRINCETON AVE","JB250280","53","2018-05-02T18:30:00.000","ENDANGERING LIFE/HEALTH CHILD","005","false","20","11306396","1710","41.666387196","POINT (-87.62949798 41.666387196)",,,"RESIDENCE",,,"-87.62949798","OFFENSE INVOLVING CHILDREN","2018-05-09T15:51:40.000","9","1176558","1821809","2018"
"36","14912","22","92","79","22","29","38","false","0122","002XX S LA SALLE ST","JB247434","32","2018-05-02T18:30:00.000","RETAIL THEFT","001","false","06","11302826","0860","41.878562742","POINT (-87.632267636 41.878562742)",,,"SMALL RETAIL STORE",,,"-87.632267636","THEFT","2018-05-09T15:51:40.000","42","1175171","1899118","2018"
"19","22254","25","444","17","12","52","17","false","1632","039XX N NEW ENGLAND AVE","JB248316","17","2018-05-02T18:30:00.000","AUTOMOBILE","016","false","07","11303574","0910","41.951409047","POINT (-87.79865179 41.951409047)",,,"STREET",,,"-87.79865179","MOTOR VEHICLE THEFT","2018-05-09T15:51:40.000","38","1129694","1925337","2018"
"26","14920","8","204","159","21","43","33","true","1034","023XX W 24TH ST","JB247685","31","2018-05-02T18:30:00.000","DOMESTIC BATTERY SIMPLE","010","false","08B","11303137","0486","41.8484216","POINT (-87.683903636 41.8484216)",,,"APARTMENT",,,"-87.683903636","BATTERY","2018-05-09T15:51:40.000","25","1161192","1888024","2018"
"9","21559","12","166","117","23","37","66","true","0935","002XX W GARFIELD BLVD","JB247453","37","2018-05-02T18:30:00.000","TO STATE SUP LAND","009","false","26","11302932","1350","41.794533814","POINT (-87.631438536 41.794533814)",,,"CTA STATION",,,"-87.631438536","CRIMINAL TRESPASS","2018-05-09T15:51:40.000","3","1175647","1868500","2018"
"8","22248","49","563","103","13","56","54","false","0815","041XX S PULASKI RD","JB247511","57","2018-05-02T18:29:00.000","FROM BUILDING","008","false","06","11302960","0890","41.817822779","POINT (-87.72392842 41.817822779)",,,"DEPARTMENT STORE",,,"-87.72392842","THEFT","2018-05-09T15:51:40.000","14","1150366","1876794","2018"
"41","22535","24","240","180","7","1","23","false","1432","026XX N ELSTON AVE","JB247374","22","2018-05-02T18:25:00.000","AGGRAVATED:KNIFE/CUTTING INSTR","014","false","04A","11302910","0520","41.929743818","POINT (-87.684273777 41.929743818)",,,"GROCERY FOOD STORE",,,"-87.684273777","ASSAULT","2018-05-09T15:51:40.000","1","1160867","1917657","2018"
"10","14913","48","92","126","22","35","38","false","0113","004XX S STATE ST","JB247354","32","2018-05-02T18:25:00.000","SIMPLE","001","false","08A","11303088","0560","41.876607964","POINT (-87.627644063 41.876607964)",,,"STREET",,,"-87.627644063","ASSAULT","2018-05-09T15:51:40.000","2","1176436","1898416","2018"
"49","4299","4","286","194","6","5","24","true","2534","013XX N KILDARE AVE","JB247474","23","2018-05-02T18:24:00.000","MANU/DEL:CANNABIS OVER 10 GMS","025","false","18","11302997","1822","41.905611218","POINT (-87.733765956 41.905611218)",,,"APARTMENT",,,"-87.733765956","NARCOTICS","2018-05-09T15:51:40.000","37","1147461","1908765","2018"
"36","14309","22","92","88","22","42","38","false","0111","001XX N STATE ST","JB247435","32","2018-05-02T18:24:00.000","RETAIL THEFT","001","false","06","11303065","0860","41.884650262","POINT (-87.627915459 41.884650262)",,,"SMALL RETAIL STORE",,,"-87.627915459","THEFT","2018-05-09T15:51:40.000","42","1176338","1901346","2018"
"46","21184","48","89","139","15","28","29","true","1225","021XX W JACKSON BLVD","JB247441","28","2018-05-02T18:20:00.000","MANU/DEL:CANNABIS OVER 10 GMS","012","false","18","11303044","1822","41.87763473","POINT (-87.679645914 41.87763473)",,,"CHA PARKING LOT/GROUNDS",,,"-87.679645914","NARCOTICS","2018-05-09T15:51:40.000","2","1162271","1898678","2018"
"46","21184","48","89","139","15","28","29","false","1225","021XX W JACKSON BLVD","JB247424","28","2018-05-02T18:20:00.000","UNLAWFUL POSS OF HANDGUN","012","false","15","11302929","143A","41.877633977","POINT (-87.679513731 41.877633977)",,,"RESIDENTIAL YARD (FRONT/BACK)",,,"-87.679513731","WEAPONS VIOLATION","2018-05-09T15:51:40.000","2","1162307","1898678","2018"
"32","21554","17","556","229","20","59","70","false","0621","077XX S UNION AVE","JB247439","71","2018-05-02T18:20:00.000","VEHICULAR HIJACKING","006","false","03","11302963","0325","41.753812998","POINT (-87.641682258 41.753812998)",,,"STREET",,,"-87.641682258","ROBBERY","2018-05-09T15:51:40.000","17","1172973","1853639","2018"
"14","21569","36","34","153","21","57","30","false","1021","013XX S HOMAN AVE","JB248061","29","2018-05-02T18:20:00.000","AGGRAVATED: OTHER DANG WEAPON","010","false","04B","11303436","0430","41.864422417","POINT (-87.710486394 41.864422417)",,,"SIDEWALK",,,"-87.710486394","BATTERY","2018-05-09T15:51:40.000","24","1153907","1893801","2018"
"31","21554","17","495","229","20","59","67","false","0621","078XX S EGGLESTON AVE","JB248396","69","2018-05-02T18:15:00.000","FROM BUILDING","006","false","06","11303628","0890","41.751445921","POINT (-87.635536238 41.751445921)",,,"RESIDENTIAL YARD (FRONT/BACK)",,,"-87.635536238","THEFT","2018-05-09T15:51:40.000","17","1174657","1852790","2018"
"25","4449","38","681","31","5","22","57","true","1933","031XX N CLARK ST","JB247338","6","2018-05-02T18:15:00.000","RETAIL THEFT","019","false","06","11302872","0860","41.93859561","POINT (-87.649576033 41.93859561)",,,"DEPARTMENT STORE",,,"-87.649576033","THEFT","2018-05-09T15:51:40.000","44","1170283","1920956","2018"
"30","4300","6","498","226","13","8","69","false","0835","034XX W 77TH ST","JB247505","70","2018-05-02T18:15:00.000","PRO EMP HANDS NO/MIN INJURY","008","false","08A","11302959","0545","41.753369537","POINT (-87.708962817 41.753369537)",,,"SCHOOL, PUBLIC, BUILDING",,,"-87.708962817","ASSAULT","2018-05-09T15:51:40.000","18","1154616","1853337","2018"
"50","22618","27","295","20","1","21","16","false","1732","040XX W PATTERSON AVE","JB247352","16","2018-05-02T18:10:00.000","TO VEHICLE","017","false","14","11303757","1320","41.947267642","POINT (-87.728354441 41.947267642)",,,"STREET",,,"-87.728354441","CRIMINAL DAMAGE","2018-05-09T15:51:40.000","30","1148827","1923955","2018"
"36","4446","22","670","73","14","55","37","false","1831","003XX N DEARBORN ST","JB248409","8","2018-05-02T18:10:00.000","CREDIT CARD FRAUD","018","false","11","11303666","1150","41.888057631","POINT (-87.629545308 41.888057631)",,,"HOTEL/MOTEL",,,"-87.629545308","DECEPTIVE PRACTICE","2018-05-09T15:51:40.000","42","1175884","1902584","2018"
"33","22538","32","188","224","19","61","39","true","0411","076XX S STONY ISLAND AVE","JB247342","43","2018-05-02T18:06:00.000","RETAIL THEFT","004","false","06","11302944","0860","41.756714109","POINT (-87.586085395 41.756714109)",,,"SMALL RETAIL STORE",,,"-87.586085395","THEFT","2018-05-09T15:51:40.000","5","1188134","1854823","2018"
"12","22535","10","550","185","7","1","23","false","1413","035XX W SHAKESPEARE AVE","JB247411","22","2018-05-02T18:04:00.000","SIMPLE","014","false","08A","11302882","0560","41.920056968","POINT (-87.714645197 41.920056968)",,,"APARTMENT",,,"-87.714645197","ASSAULT","2018-05-09T15:51:40.000","26","1152628","1914066","2018"
"37","21202","43","252","249","19","25","48","true","0431","097XX S VAN VLISSINGEN RD","JB247387","51","2018-05-02T18:01:00.000","OBSTRUCTING IDENTIFICATION","004","false","24","11302940","3731","41.718309856","POINT (-87.576794588 41.718309856)",,,"SIDEWALK",,,"-87.576794588","INTERFERENCE WITH PUBLIC OFFICER","2018-05-09T15:51:40.000","7","1190792","1840851","2018"
